Id,PID,SalePrice,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Remod/Add,Roof Style,Roof Matl,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Heating,Heating QC,Central Air,Electrical,2nd Flr SF,Low Qual Fin SF,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Finish,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Garage_attr,Year_attr,Exterior_attr,Total_SF,Total_Grd_attr,House Age,Year_attr_squared,Year_Remod/Add_squared
109,533352170,130500,0.0670366449874064,0.04867434696002726,0.6260224725213906,0.693550915394349,0.058664253101331075,0.05621092941655349,-1.3649546401844235,0.3121641745579914,-0.029710252400229904,-1.2970199919219438,-0.21248432248164847,1.0538935142084196,3.389781687898474,-0.01006184910116914,-0.4227050991697981,1.0487139302632518,-0.07934405451133905,2.2107745332605555,0.9918864371546686,-0.48906230072580853,-0.10320144708691366,-1.275594357609114,1.1191861526611744,-0.7326799460271308,0.3810662592621832,-0.542913441721475,0.9810730839719598,0.2837151906604696,0.6224306322269612,-0.44327392460321613,0.21901071648109707,0.3170316001071478,-0.29142469589907294,-0.8450988983774066,-0.10611047886596096,-0.8673783962910614,0.27033491709865004,0.30810624864696856,0.9967265103873743,-0.10824432011908693,-0.8173191011276334,-0.2504551891463724,0.7703956415524862,1.254477539790335,0.18795029449121176,-0.2050897629671804,-0.40994257354034935,0.2555752326298418,-0.9264492419255898,-0.0479074520234753,-0.7616968332881764,0.11348532692202018,0.32330164875752593,0.29010662862897785,0.30990998557109717,-0.7308048835121831,-0.050141630901423366,-0.3774973107178384,-0.10299246312739849,-0.2886184906377305,-0.05980419259893204,0.03778042774793964,0.46281033050973025,-0.16351985518688014,-0.09940869078551573,-1.1764771675524204,1.6954348382559765,0.315130260302765,-0.04886599376773116,0.05978522262653314,-0.8843191662539431,-0.8291504884555627,-0.2324324912427729,-0.14130756394798688,0.046372200806756005,0.9941596482120354
544,531379050,220000,0.0670366449874064,0.04867434696002726,-1.2465356332358744,0.3062742259130714,0.058664253101331075,0.05621092941655349,-1.3649546401844235,0.3121641745579914,-0.029710252400229904,-1.2970199919219438,-0.21248432248164847,1.1939779598286986,-0.04260350724000073,-0.01006184910116914,-0.4227050991697981,1.0487139302632518,0.6278228243429976,-0.5106915839799719,0.6112094498976774,-0.48906230072580853,-0.10320144708691366,-1.275594357609114,0.20237359031526062,-0.7326799460271308,0.3810662592621832,0.856185465543084,-0.5462878347059732,0.2837151906604696,0.6224306322269612,-0.44327392460321613,0.45635469672873114,0.3170316001071478,-0.29142469589907294,-0.6564334563435765,-0.10611047886596096,-0.8673783962910614,0.27033491709865004,0.30810624864696856,2.0655710056319103,-0.10824432011908693,1.1000927211729412,-0.2504551891463724,0.7703956415524862,1.254477539790335,1.3980655975087612,-0.2050897629671804,-0.40994257354034935,0.2555752326298418,0.6506007186833582,1.6981480761892536,-0.7616968332881764,0.11348532692202018,0.32330164875752593,0.29010662862897785,0.30990998557109717,-0.7308048835121831,0.4049683691125336,-0.3774973107178384,-0.10299246312739849,-0.2886184906377305,-0.05980419259893204,0.03778042774793964,0.46281033050973025,-0.16351985518688014,-0.09940869078551573,-0.8116655754870162,0.9335716711752744,0.315130260302765,0.17922497915671454,0.8167360294803203,0.7751852281802075,-0.5190631914499156,1.1669155837906224,-0.8043923737372527,0.8180882637869896,0.6093378165743246
153,535304180,109000,-0.866104309278895,0.04867434696002726,-0.10194021406884207,-0.3764802340613291,0.058664253101331075,0.05621092941655349,0.7541166736718707,0.3121641745579914,-0.029710252400229904,0.5848883992008196,-0.21248432248164847,0.0733023948664664,-0.04260350724000073,-0.01006184910116914,-0.4227050991697981,-0.5262861666221764,-0.7865109333656758,1.3036191608470464,1.0870556839689165,-0.48906230072580853,-0.10320144708691366,0.40299241471854685,-0.5684497105106031,0.6767449077347678,-2.198556411232397,-0.542913441721475,0.9810730839719598,0.2837151906604696,0.6224306322269612,-0.44327392460321613,0.6708771404140926,0.3170316001071478,-0.29142469589907294,-0.5441325979901063,-0.10611047886596096,1.4280113046231122,0.27033491709865004,0.30810624864696856,-0.7745015103035708,-0.10824432011908693,1.1000927211729412,-0.2504551891463724,-1.0494857292908293,-0.7411488504762852,0.18795029449121176,-0.2050897629671804,-0.40994257354034935,0.2555752326298418,-0.9264492419255898,-0.0479074520234753,1.3097531823562845,0.9466635724178588,0.32330164875752593,0.29010662862897785,0.30990998557109717,-0.7308048835121831,0.07122103576896514,-0.3774973107178384,-0.10299246312739849,-0.2886184906377305,-0.05980419259893204,0.03778042774793964,0.46281033050973025,-0.16351985518688014,-0.09940869078551573,-1.9061003516832289,1.6954348382559765,0.315130260302765,-1.0046757850701702,-0.7801795787261387,0.7751852281802075,-0.23340877241735794,-0.8523115632367072,0.6212399673096688,-0.7913317191385727,1.0906054995695127
318,916386060,174000,0.0670366449874064,0.04867434696002726,0.12697886976456438,-0.01693446802438989,0.058664253101331075,0.05621092941655349,0.7541166736718707,0.3121641745579914,-0.029710252400229904,0.5848883992008196,-0.21248432248164847,1.6142312966895358,-0.04260350724000073,-0.01006184910116914,-0.4227050991697981,1.0487139302632518,-0.7865109333656758,-0.5106915839799719,1.0870556839689165,-0.48906230072580853,-0.10320144708691366,0.40299241471854685,-0.5684497105106031,0.6767449077347678,0.3810662592621832,0.856185465543084,-0.5462878347059732,0.2837151906604696,0.6224306322269612,1.204671576517301,-0.9973771822880275,0.3170316001071478,-0.29142469589907294,-0.4138636023000807,-0.10611047886596096,0.28031645416602535,0.27033491709865004,0.30810624864696856,0.8698746362264843,-0.10824432011908693,-0.8173191011276334,-0.2504551891463724,0.7703956415524862,1.254477539790335,0.18795029449121176,-0.2050897629671804,0.7802320958705365,0.2555752326298418,-0.9264492419255898,-0.0479074520234753,0.27402817453405404,-1.552871164069657,0.32330164875752593,0.29010662862897785,0.30990998557109717,0.04955536073329563,-0.7176362975885602,-0.3774973107178384,-0.10299246312739849,-0.2886184906377305,-0.05980419259893204,0.03778042774793964,0.46281033050973025,-0.16351985518688014,-0.09940869078551573,-0.8116655754870162,1.6954348382559765,0.315130260302765,-0.25251864816455766,1.188816445983551,0.7751852281802075,-1.0707493995668942,-0.019300483764223178,-1.1359347786318856,1.2032660178113155,1.0906054995695127
255,906425045,138500,-0.16624859357916896,0.04867434696002726,0.539033220664696,0.830866798380797,0.058664253101331075,0.05621092941655349,-1.3649546401844235,0.3121641745579914,-0.029710252400229904,0.5848883992008196,-0.21248432248164847,1.1939779598286986,-0.04260350724000073,-0.01006184910116914,-0.4227050991697981,-1.576286231212462,-0.07934405451133905,2.2107745332605555,0.42087095626918186,-0.48906230072580853,-0.10320144708691366,0.40299241471854685,-0.5684497105106031,0.6767449077347678,0.3810662592621832,0.856185465543084,-1.3099682940449398,-2.7088569237478968,0.6224306322269612,1.204671576517301,-0.9973771822880275,0.3170316001071478,-0.29142469589907294,0.24197341048418583,-0.10611047886596096,1.4280113046231122,0.27033491709865004,0.30810624864696856,0.6678512810813633,-0.10824432011908693,-0.8173191011276334,-0.2504551891463724,0.7703956415524862,-0.7411488504762852,0.18795029449121176,-0.2050897629671804,0.7802320958705365,0.2555752326298418,-0.9264492419255898,-0.0479074520234753,1.3097531823562845,0.9466635724178588,0.32330164875752593,0.29010662862897785,-3.4439551809013618,-0.7308048835121831,0.1774133691055551,-0.3774973107178384,-0.10299246312739849,-0.2886184906377305,-0.05980419259893204,0.03778042774793964,0.46281033050973025,-0.16351985518688014,-0.09940869078551573,-1.1764771675524204,1.6954348382559765,0.315130260302765,-0.02442767524011198,-1.671657486955176,0.2773339098499623,-0.7927680159017508,-0.2676666318632139,2.378414713251223,-1.6589541286354546,0.41750384503078813
138,535126040,190000,-0.866104309278895,0.04867434696002726,3.057143142832167,1.262512965373016,0.058664253101331075,0.05621092941655349,-1.3649546401844235,0.3121641745579914,-0.029710252400229904,-1.9243227889628651,-0.21248432248164847,0.0733023948664664,1.1015248911394908,-0.01006184910116914,-0.4227050991697981,-0.5262861666221764,-0.07934405451133905,0.39646378843353725,0.849132566933297,-0.48906230072580853,-0.10320144708691366,0.40299241471854685,-0.5684497105106031,-0.7326799460271308,0.3810662592621832,-0.542913441721475,0.9810730839719598,0.2837151906604696,0.6224306322269612,-1.5419042586835607,-0.4336852291998966,-0.7003606889159463,4.0221238057415105,-0.02530263239707347,-0.10611047886596096,-0.8673783962910614,0.27033491709865004,0.30810624864696856,-0.7745015103035708,-0.10824432011908693,-0.8173191011276334,-0.2504551891463724,0.7703956415524862,1.254477539790335,-1.0221650085263376,-0.2050897629671804,-0.40994257354034935,-2.374487203323973,0.6506007186833582,-0.9209352161298398,-0.7616968332881764,-1.552871164069657,0.32330164875752593,0.29010662862897785,0.30990998557109717,-0.7308048835121831,-0.7176362975885602,-0.3774973107178384,-0.10299246312739849,-0.2886184906377305,-0.05980419259893204,0.03778042774793964,0.46281033050973025,-0.16351985518688014,-0.09940869078551573,-0.08204239135620785,1.6954348382559765,0.315130260302765,0.23081698493724392,-0.3066252200054268,-1.3821704845841882,1.5255963210815364,0.19141349445606098,0.19023484094664603,-0.3214639400887658,0.8496711662618567
2827,908186070,140000,2.8664595077863106,1.190563337137221,-1.6128061673693246,-1.188709419358606,0.058664253101331075,0.05621092941655349,0.7541166736718707,0.3121641745579914,-0.029710252400229904,0.5848883992008196,-0.21248432248164847,-1.0473731700957658,-0.04260350724000073,-0.01006184910116914,2.8733449768781787,1.5737139625583945,-0.07934405451133905,-0.5106915839799719,1.0394710605617925,-0.48906230072580853,-0.10320144708691366,-1.275594357609114,-0.08960493272483928,0.6767449077347678,0.3810662592621832,0.856185465543084,-0.5462878347059732,0.2837151906604696,-1.1655791079211428,-0.44327392460321613,0.2509608676682786,0.3170316001071478,-0.29142469589907294,-1.2763341944547326,-0.10611047886596096,0.28031645416602535,0.27033491709865004,0.30810624864696856,-0.7745015103035708,-0.10824432011908693,1.1000927211729412,-0.2504551891463724,0.7703956415524862,-0.7411488504762852,-1.0221650085263376,-0.2050897629671804,0.7802320958705365,0.2555752326298418,-0.9264492419255898,-0.0479074520234753,-0.24383432937706118,-1.552871164069657,0.32330164875752593,0.29010662862897785,0.30990998557109717,-0.7308048835121831,-0.050141630901423366,-0.3774973107178384,-0.10299246312739849,-0.2886184906377305,-0.05980419259893204,0.03778042774793964,0.46281033050973025,-0.16351985518688014,-0.09940869078551573,-0.08204239135620785,-1.3520178300668315,-0.9229464697798975,0.08690244249681985,1.132888195518901,0.7751852281802075,-0.7679686044806643,-0.8393578350674274,-1.1027805381424223,1.1451232911240448,1.0423705542183714
145,535154050,142000,-0.866104309278895,0.04867434696002726,0.438308823777997,0.43402772150492,0.058664253101331075,0.05621092941655349,-1.3649546401844235,0.3121641745579914,-0.029710252400229904,0.5848883992008196,-0.21248432248164847,0.0733023948664664,-0.04260350724000073,-0.01006184910116914,-0.4227050991697981,-0.5262861666221764,-0.7865109333656758,-0.5106915839799719,-1.1970062395730308,1.9425483101910614,-0.10320144708691366,-1.275594357609114,0.48267297243375656,0.6767449077347678,0.3810662592621832,-0.542913441721475,0.9810730839719598,0.2837151906604696,0.6224306322269612,0.6553564094771286,1.2847764739392231,0.3170316001071478,-0.29142469589907294,-0.8540829670456842,-0.10611047886596096,-0.293530971062518,0.27033491709865004,0.30810624864696856,-0.7745015103035708,-0.10824432011908693,1.1000927211729412,-0.2504551891463724,-1.0494857292908293,-0.7411488504762852,0.18795029449121176,-0.2050897629671804,0.7802320958705365,0.2555752326298418,-0.9264492419255898,-0.0479074520234753,-0.7616968332881764,0.11348532692202018,0.32330164875752593,0.29010662862897785,0.30990998557109717,-0.7308048835121831,-0.7176362975885602,-0.3774973107178384,-0.10299246312739849,-0.2886184906377305,-0.05980419259893204,0.03778042774793964,-1.3678018488901904,-0.16351985518688014,-0.09940869078551573,-0.4468539834216121,1.6954348382559765,-4.637176660027885,0.10319465484856596,-0.5620064201909443,-0.3864678479236979,0.06273313524402128,-0.5339952830236058,0.4223145243728891,-0.5756315163847558,-1.1975554963452715
1942,535353130,112500,-0.866104309278895,0.04867434696002726,0.9373524265348233,1.1269183121175959,0.058664253101331075,0.05621092941655349,0.7541166736718707,0.3121641745579914,-0.029710252400229904,0.5848883992008196,-0.21248432248164847,0.7737246229678615,-2.3308603039989837,-0.01006184910116914,-0.4227050991697981,-0.5262861666221764,-0.7865109333656758,-0.5106915839799719,-1.530098603422898,-0.48906230072580853,-0.10320144708691366,0.40299241471854685,-0.5684497105106031,0.6767449077347678,0.3810662592621832,-0.542913441721475,0.9810730839719598,0.2837151906604696,0.6224306322269612,0.6553564094771286,-0.3309883146696703,0.3170316001071478,-0.29142469589907294,0.14314865513313196,-0.10611047886596096,1.4280113046231122,0.27033491709865004,0.30810624864696856,-0.7745015103035708,-0.10824432011908693,-0.8173191011276334,-0.2504551891463724,-1.0494857292908293,-0.7411488504762852,-1.0221650085263376,-0.2050897629671804,0.7802320958705365,0.2555752326298418,-0.9264492419255898,-0.0479074520234753,1.3097531823562845,0.9466635724178588,0.32330164875752593,0.29010662862897785,0.30990998557109717,-0.7308048835121831,4.1975517025621745,-0.3774973107178384,-0.10299246312739849,-0.2886184906377305,-0.05980419259893204,0.03778042774793964,-1.3678018488901904,5.7961948668920975,0.8199181610965292,-0.08204239135620785,-0.5901546629861295,0.315130260302765,-0.7684387059698515,-0.8164767065414051,1.2361586710785826,-0.49871555028596015,-0.8075780219587944,0.6543942077991322,-0.8270890329630826,-1.5266180677078904
1956,535426130,135000,0.0670366449874064,0.04867434696002726,-0.01037258053547949,0.3280764691727581,0.058664253101331075,0.05621092941655349,-1.3649546401844235,-2.5707637904775766,-0.029710252400229904,0.5848883992008196,8.291054936048637,0.0733023948664664,-0.04260350724000073,-0.01006184910116914,-0.4227050991697981,1.0487139302632518,-0.7865109333656758,-0.5106915839799719,-0.7211600055017917,-0.48906230072580853,-0.10320144708691366,-1.275594357609114,0.5527478179633806,0.6767449077347678,0.3810662592621832,0.856185465543084,-0.5462878347059732,0.2837151906604696,-2.0595839779951945,0.6553564094771286,0.48602269425968536,0.3170316001071478,-0.29142469589907294,-0.40038749929766426,-0.10611047886596096,1.4280113046231122,0.27033491709865004,0.30810624864696856,1.6685716216839397,-0.10824432011908693,-0.8173191011276334,3.7431310690391437,-1.0494857292908293,3.250103930056955,2.6081809005263104,-0.2050897629671804,-1.6001172429512351,0.2555752326298418,2.227650679292306,1.6981480761892536,-0.7616968332881764,0.9466635724178588,0.32330164875752593,0.29010662862897785,0.30990998557109717,1.8834019347101705,-0.7176362975885602,-0.3774973107178384,-0.10299246312739849,-0.2886184906377305,-0.05980419259893204,0.03778042774793964,0.46281033050973025,-0.16351985518688014,-0.09940869078551573,1.0123923848400047,-0.5901546629861295,0.315130260302765,0.029879699265708423,-0.19689728303763668,-0.3864678479236979,-0.26930589024058005,1.4681329428202745,0.09077211947825617,-0.21170056307263826,-0.7254227643759661
